域,row,intent,query,gold_tool,gold_params,pred_tool,pred_params,tool_ok,param_ok,both_ok,param_diff
音乐,音乐93,music_song_search,泰勒·斯威夫特、艾德·希兰合作的《I Knew You Were Trouble.》,music_song_search,"{""retext"": ""泰勒·斯威夫特、艾德·希兰合作的《I Knew You Were Trouble.》"", ""singer"": [""泰勒·斯威夫特"", ""艾德希兰""], ""song"": [""I Knew You Were Trouble.""]}",music_song_search,"{""retext"": ""泰勒·斯威夫特、艾德·希兰合作的《I Knew You Were Trouble.》"", ""singer"": [""泰勒·斯威夫特"", ""艾德希兰""], ""song"": [""I Knew You Were Trouble.""]}",Y,Y,Y,
音乐,音乐98,music_song_search,长途开车容易犯困，来点提神的摇滚乐,music_song_search,"{""retext"": ""长途开车容易犯困，来点提神的摇滚乐"", ""tag"": [""摇滚""]}",music_song_search,"{""retext"": ""长途开车容易犯困，来点提神的摇滚乐"", ""tag"": [""摇滚""]}",Y,Y,Y,
音乐,音乐99,music_song_search,看苦乐村官片头曲,music_song_search,"{""ip"": [""苦乐村官""], ""retext"": ""看苦乐村官片头曲""}",music_song_search,"{""ip"": [""苦乐村官""], ""retext"": ""看苦乐村官片头曲""}",Y,Y,Y,
音乐,音乐100,music_song_search,播放包含妈妈坐在门前，哼着花儿与少年的歌,music_song_search,"{""lyrics"": [""妈妈坐在门前哼着花儿与少年""], ""retext"": ""播放包含妈妈坐在门前，哼着花儿与少年的歌""}",music_song_search,"{""lyrics"": [""妈妈坐在门前哼着花儿与少年""], ""retext"": ""播放包含妈妈坐在门前，哼着花儿与少年的歌""}",Y,Y,Y,
音乐,音乐101,music_song_search,放歌放慢慢,music_song_search,"{""retext"": ""放歌放慢慢"", ""song"": [""慢慢""]}",music_song_search,"{""retext"": ""放歌放慢慢"", ""song"": [""慢慢""]}",Y,Y,Y,
音乐,音乐103,music_song_search,播放周深演唱的粤语歌曲,music_song_search,"{""retext"": ""播放周深演唱的粤语歌曲"", ""singer"": [""周深""], ""tag"": [""粤语""]}",music_song_search,"{""retext"": ""播放周深演唱的粤语歌曲"", ""singer"": [""周深""], ""tag"": [""粤语""]}",Y,Y,Y,
音乐,音乐104,music_song_search,国风的歌,music_song_search,"{""retext"": ""国风的歌"", ""tag"": [""国风""]}",music_song_search,"{""retext"": ""国风的歌"", ""tag"": [""国风""]}",Y,Y,Y,
音乐,音乐105,music_song_search,播放熊大熊二的歌,music_song_search,"{""ip"": [""熊出没""], ""retext"": ""播放熊大熊二的歌""}",music_song_search,"{""ip"": [""熊出没""], ""retext"": ""播放熊大熊二的歌""}",Y,Y,Y,
音乐,音乐106,music_song_search,播放最新歌曲,fan_knowledge_agent,,fan_knowledge_agent,"{""query"": ""播放最新歌曲""}",Y,Y,Y,
音乐,音乐107,music_song_search,播几首薛之谦唱的歌,music_song_search,"{""retext"": ""播几首薛之谦唱的歌"", ""singer"": [""薛之谦""]}",music_song_search,"{""retext"": ""播几首薛之谦唱的歌"", ""singer"": [""薛之谦""]}",Y,Y,Y,
音乐,音乐111,music_song_search,搜索适合颁奖典礼的歌,music_song_search,"{""retext"": ""搜索适合颁奖典礼的歌"", ""tag"": [""颁奖典礼""]}",music_song_search,"{""retext"": ""搜索适合颁奖典礼的歌"", ""tag"": [""颁奖典礼""]}",Y,Y,Y,
音乐,音乐110,music_song_search,降央卓玛的专辑,music_song_search,"{""retext"": ""降央卓玛的专辑"", ""singer"": [""降央卓玛""]}",music_song_search,"{""retext"": ""降央卓玛的专辑"", ""singer"": [""降央卓玛""]}",Y,Y,Y,
音乐,音乐112,music_song_search,播放宋雨琦所有歌曲,music_song_search,"{""retext"": ""播放宋雨琦所有歌曲"", ""singer"": [""宋雨琦""]}",music_song_search,"{""retext"": ""播放宋雨琦所有歌曲"", ""singer"": [""宋雨琦""]}",Y,Y,Y,
音乐,音乐113,music_song_search,放松的歌曲,music_song_search,"{""retext"": ""放松的歌曲"", ""tag"": [""轻松""]}",music_song_search,"{""retext"": ""放松的歌曲"", ""tag"": [""轻松""]}",Y,Y,Y,
音乐,音乐114,music_song_search,我想听影视金曲榜,music_song_search,"{""retext"": ""我想听影视金曲榜"", ""toplist"": [""影视金曲榜""]}",music_song_search,"{""retext"": ""我想听影视金曲榜"", ""toplist"": [""影视金曲榜""]}",Y,Y,Y,
音乐,音乐115,music_song_search,唐伯虎演唱的伯虎说免费版,music_song_search,"{""retext"": ""唐伯虎演唱的伯虎说免费版"", ""singer"": [""唐伯虎""], ""song"": [""伯虎说""], ""version"": [""免费版""]}",music_song_search,"{""retext"": ""唐伯虎演唱的伯虎说免费版"", ""singer"": [""唐伯虎""], ""song"": [""伯虎说""], ""version"": [""免费版""]}",Y,Y,Y,
音乐,音乐116,music_song_search,播放网络歌曲榜的歌,fan_knowledge_agent,,fan_knowledge_agent,"{""query"": ""播放网络歌曲榜的歌""}",Y,Y,Y,
音乐,音乐118,music_song_search,兰亭序麒麟歌曲,music_song_search,"{""retext"": ""兰亭序麒麟歌曲"", ""song"": [""兰亭序麒麟""]}",music_song_search,"{""retext"": ""兰亭序麒麟歌曲"", ""song"": [""兰亭序麒麟""]}",Y,Y,Y,
音乐,音乐119,music_song_search,听一下逐玉的影视原声带,music_song_search,"{""ip"": [""逐玉""], ""retext"": ""听一下逐玉的影视原声带""}",music_song_search,"{""ip"": [""逐玉""], ""retext"": ""听一下逐玉的影视原声带""}",Y,Y,Y,
音乐,音乐117,music_song_search,推荐一些适合多人合唱的流行歌曲,music_song_search,"{""retext"": ""推荐一些适合多人合唱的流行歌曲"", ""tag"": [""多人合唱"", ""流行""]}",music_song_search,"{""retext"": ""推荐一些适合多人合唱的流行歌曲"", ""tag"": [""多人合唱"", ""流行""]}",Y,Y,Y,
音乐,音乐121,music_song_search,合唱歌曲,music_song_search,"{""retext"": ""合唱歌曲"", ""tag"": [""合唱""]}",music_song_search,"{""retext"": ""合唱歌曲"", ""tag"": [""合唱""]}",Y,Y,Y,
音乐,音乐122,music_song_search,播放白噪音,music_song_search,"{""retext"": ""播放白噪音"", ""tag"": [""白噪音""]}",audio_search,"{""action"": ""play"", ""query"": ""播放白噪音""}",N,N,N,"action: gold= pred=""play""; query: gold= pred=""播放白噪音""; retext: gold=""播放白噪音"" pred=; tag: gold=[""白噪音""] pred="
音乐,音乐120,music_song_search,放哆啦A梦动画片的主题曲,music_song_search,"{""ip"": [""哆啦a梦""], ""retext"": ""放哆啦A梦动画片的主题曲""}",music_song_search,"{""ip"": [""哆啦a梦""], ""retext"": ""放哆啦A梦动画片的主题曲""}",Y,Y,Y,
音乐,音乐123,music_song_search,快播放爵士音乐,music_song_search,"{""retext"": ""快播放爵士音乐"", ""tag"": [""爵士""]}",music_song_search,"{""retext"": ""快播放爵士音乐"", ""tag"": [""爵士""]}",Y,Y,Y,
音乐,音乐124,music_song_search,欧若拉的音乐,music_song_search,"{""retext"": ""适合在婚礼仪式上放的歌"", ""song"": [""欧若拉""]}",music_song_search,"{""retext"": ""欧若拉的音乐"", ""song"": [""欧若拉""]}",Y,N,N,"retext: gold=""适合在婚礼仪式上放的歌"" pred=""欧若拉的音乐"""
音乐,音乐109,music_song_search,播放五月天《自传》专辑的第三首歌,music_song_search,"{""album"": [""自传""], ""retext"": ""播放五月天《自传》专辑的第三首歌"", ""singer"": [""五月天""], ""tag"": [""第三首歌""]}",music_song_search,"{""album"": [""自传""], ""retext"": ""播放五月天《自传》专辑的第三首歌"", ""singer"": [""五月天""], ""tag"": [""第三首歌""]}",Y,Y,Y,
音乐,音乐108,music_song_search,播放莫文蔚《不散，不见》专辑的最后一首,music_song_search,"{""album"": [""不散不见""], ""retext"": ""播放莫文蔚《不散，不见》专辑的最后一首"", ""singer"": [""莫文蔚""]}",music_song_search,"{""album"": [""不散不见""], ""retext"": ""播放莫文蔚《不散，不见》专辑的最后一首"", ""singer"": [""莫文蔚""]}",Y,Y,Y,
音乐,音乐126,music_song_search,播放我是歌手歌曲,music_song_search,"{""ip"": [""我是歌手""], ""retext"": ""播放我是歌手歌曲""}",music_song_search,"{""ip"": [""我是歌手""], ""retext"": ""播放我是歌手歌曲""}",Y,Y,Y,
音乐,音乐127,music_song_search,换一个起风了,music_song_search,"{""retext"": ""换一个起风了"", ""song"": [""起风了""]}",music_song_search,"{""retext"": ""换一个起风了"", ""song"": [""起风了""]}",Y,Y,Y,
音乐,音乐128,music_song_search,放一下王赫野的大风吹,music_song_search,"{""retext"": ""放一下王赫野的大风吹"", ""singer"": [""王赫野""], ""song"": [""大风吹""]}",music_song_search,"{""retext"": ""放一下王赫野的大风吹"", ""singer"": [""王赫野""], ""song"": [""大风吹""]}",Y,Y,Y,
音乐,音乐129,music_song_search,小聚小聚，请播放王菲免费专辑,music_song_search,"{""retext"": ""小聚小聚，请播放王菲免费专辑"", ""singer"": [""王菲""], ""version"": [""免费版""]}",music_song_search,"{""retext"": ""小聚小聚，请播放王菲免费专辑"", ""singer"": [""王菲""], ""version"": [""免费版""]}",Y,Y,Y,
音乐,音乐130,music_song_search,放动漫葫芦兄弟的主题曲,music_song_search,"{""ip"": [""葫芦兄弟""], ""retext"": ""放动漫葫芦兄弟的主题曲""}",music_song_search,"{""ip"": [""葫芦兄弟""], ""retext"": ""放动漫葫芦兄弟的主题曲""}",Y,Y,Y,
音乐,音乐131,music_song_search,来一首由黄伟文作词的粤语歌,music_song_search,"{""lyricist"": [""黄伟文""], ""retext"": ""来一首由黄伟文作词的粤语歌"", ""tag"": [""粤语""]}",music_song_search,"{""lyricist"": [""黄伟文""], ""retext"": ""来一首由黄伟文作词的粤语歌"", ""tag"": [""粤语""]}",Y,Y,Y,
音乐,音乐132,music_song_search,听一下张韶涵唱的歌,music_song_search,"{""retext"": ""听一下张韶涵唱的歌"", ""singer"": [""张韶涵""]}",music_song_search,"{""retext"": ""听一下张韶涵唱的歌"", ""singer"": [""张韶涵""]}",Y,Y,Y,
音乐,音乐135,music_song_search,沂蒙山小调,music_song_search,"{""retext"": ""沂蒙山小调"", ""song"": [""沂蒙山小调""]}",music_song_search,"{""retext"": ""沂蒙山小调"", ""song"": [""沂蒙山小调""]}",Y,Y,Y,
音乐,音乐134,music_song_search,林夕作词陈辉阳作曲王菲演唱的歌曲,music_song_search,"{""composer"": [""陈辉阳""], ""lyricist"": [""林夕""], ""retext"": ""林夕作词陈辉阳作曲王菲演唱的歌曲"", ""singer"": [""王菲""]}",music_song_search,"{""composer"": [""陈辉阳""], ""lyricist"": [""林夕""], ""retext"": ""林夕作词陈辉阳作曲王菲演唱的歌曲"", ""singer"": [""王菲""]}",Y,Y,Y,
音乐,音乐136,tvchannel_music_search,CCTV-15音乐频道的经典民乐‌,tvchannel_music_search,"{""retext"": ""CCTV-15音乐频道的经典民乐""}",tvchannel_music_search,"{""retext"": ""CCTV-15音乐频道的经典民乐""}",Y,Y,Y,
音乐,音乐137,tvchannel_music_search,‌搜索CCTV音乐频道的流行金曲合集‌,tvchannel_music_search,"{""retext"": ""搜索CCTV音乐频道的流行金曲合集""}",tvchannel_music_search,"{""retext"": ""搜索CCTV音乐频道的流行金曲合集""}",Y,Y,Y,
音乐,音乐102,music_song_search,小提琴演奏的治愈系乐曲,music_song_search,"{""retext"": ""小提琴演奏的治愈系乐曲"", ""tag"": [""治愈系"", ""小提琴""]}",fan_knowledge_agent,"{""messages"": [{""content"": ""小提琴演奏的治愈系乐曲"", ""role"": ""user""}], ""need_media"": true, ""riskRespStrategy"": ""all_replace"", ""sceneType"": ""video""}",N,N,N,"messages: gold= pred=[{""content"": ""小提琴演奏的治愈系乐曲"", ""role"": ""user""}]; need_media: gold= pred=true; retext: gold=""小提琴演奏的治愈系乐曲"" pred=; riskRespStrategy: gold= pred=""all_replace""; sceneType: gold= pred=""video""; tag: gold=[""小提琴"", ""治愈系""] pred="
音乐,音乐138,tvchannel_music_search,‌我想听央视音乐频道的钢琴独奏曲目‌,tvchannel_music_search,"{""retext"": ""我想听央视音乐频道的钢琴独奏曲目""}",tvchannel_music_search,"{""retext"": ""我想听央视音乐频道的钢琴独奏曲目""}",Y,Y,Y,
音乐,音乐139,tvchannel_music_search,‌我想看CCTV-15的春节主题音乐‌,tvchannel_music_search,"{""retext"": ""我想看CCTV-15的春节主题音乐""}",tvchannel_music_search,"{""retext"": ""我想看CCTV-15的春节主题音乐""}",Y,Y,Y,
音乐,音乐140,tvchannel_music_search,‌请播放中央音乐频道的轻音乐精选‌,tvchannel_music_search,"{""retext"": ""请播放中央音乐频道的轻音乐精选""}",tvchannel_music_search,"{""retext"": ""请播放中央音乐频道的轻音乐精选""}",Y,Y,Y,
音乐,音乐142,tvchannel_music_search,‌放央视音乐频道的爵士乐,tvchannel_music_search,"{""retext"": ""放央视音乐频道的爵士乐""}",tvchannel_music_search,"{""retext"": ""放央视音乐频道的爵士乐""}",Y,Y,Y,
音乐,音乐141,tvchannel_music_search,‌搜一下CCTV音乐频道的影视原声带‌,tvchannel_music_search,"{""retext"": ""搜一下CCTV音乐频道的影视原声带""}",tvchannel_music_search,"{""retext"": ""搜一下CCTV音乐频道的影视原声带""}",Y,Y,Y,
音乐,音乐144,tvchannel_music_search,‌中央音乐频道的儿童音乐,tvchannel_music_search,"{""retext"": ""中央音乐频道的儿童音乐""}",tvchannel_music_search,"{""retext"": ""中央音乐频道的儿童音乐""}",Y,Y,Y,
音乐,音乐143,tvchannel_music_search,‌查找中央15台的民族风歌曲‌,tvchannel_music_search,"{""retext"": ""查找中央15台的民族风歌曲""}",tvchannel_music_search,"{""retext"": ""查找中央15台的民族风歌曲""}",Y,Y,Y,
音乐,音乐145,tvchannel_music_search,CCTV音乐频道的交响乐‌,tvchannel_music_search,"{""retext"": ""CCTV音乐频道的交响乐""}",tvchannel_music_search,"{""retext"": ""CCTV音乐频道的交响乐""}",Y,Y,Y,
音乐,音乐146,tvchannel_music_search,‌央视音乐频道的电子音乐,tvchannel_music_search,"{""retext"": ""央视音乐频道的电子音乐""}",tvchannel_music_search,"{""retext"": ""央视音乐频道的电子音乐""}",Y,Y,Y,
音乐,音乐147,tvchannel_music_search,‌搜索CCTV15的怀旧老歌特辑‌,tvchannel_music_search,"{""retext"": ""搜索CCTV15的怀旧老歌特辑""}",tvchannel_music_search,"{""retext"": ""搜索CCTV15的怀旧老歌特辑""}",Y,Y,Y,
音乐,音乐150,tvchannel_music_search,‌播放央视音乐频道的音乐,tvchannel_music_search,"{""retext"": ""播放央视音乐频道的音乐""}",tvchannel_music_search,"{""retext"": ""播放央视音乐频道的音乐""}",Y,Y,Y,
音乐,音乐148,tvchannel_music_search,‌播放中央音乐频道的世界音乐之旅‌,tvchannel_music_search,"{""retext"": ""播放中央音乐频道的世界音乐之旅""}",tvchannel_music_search,"{""retext"": ""播放中央音乐频道的世界音乐之旅""}",Y,Y,Y,
音乐,音乐133,music_song_search,播放土坡上的狗尾草藏语版免费的,music_song_search,"{""retext"": ""播放土坡上的狗尾草藏语版免费的"", ""song"": [""土坡上的狗尾草""], ""tag"": [""藏语""], ""version"": [""免费版""]}",vod_search,"{""action"": ""play"", ""query"": {""field"": ""is_fee"", ""value"": 0}, ""retext"": ""播放土坡上的狗尾草藏语版免费的""}",N,N,N,"action: gold= pred=""play""; query: gold= pred={""field"": ""is_fee"", ""value"": 0}; song: gold=[""土坡上的狗尾草""] pred=; tag: gold=[""藏语""] pred=; version: gold=[""免费版""] pred="
音乐,音乐155,tvchannel_music_search,我想听东方卫视的歌,tvchannel_music_search,"{""retext"": ""我想听东方卫视的歌""}",tvchannel_music_search,"{""retext"": ""我想听东方卫视的歌""}",Y,Y,Y,
音乐,音乐149,tvchannel_music_search,‌搜索CCTV音乐频道的现场演唱会音乐‌,tvchannel_music_search,"{""retext"": ""搜索CCTV音乐频道的现场演唱会音乐""}",tvchannel_music_search,"{""retext"": ""搜索CCTV音乐频道的现场演唱会音乐""}",Y,Y,Y,
音乐,音乐151,tvchannel_music_search,中央电视台戏曲频道播放过的歌曲,tvchannel_music_search,"{""retext"": ""中央电视台戏曲频道播放过的歌曲""}",tvchannel_music_search,"{""retext"": ""中央电视台戏曲频道播放过的歌曲""}",Y,Y,Y,
音乐,音乐153,tvchannel_music_search,在湖南台演唱的音乐,tvchannel_music_search,"{""retext"": ""在湖南台演唱的音乐""}",tvchannel_music_search,"{""retext"": ""在湖南台演唱的音乐""}",Y,Y,Y,
音乐,音乐152,tvchannel_music_search,CCTV11唱过的戏曲音乐,tvchannel_music_search,"{""retext"": ""CCTV11唱过的戏曲音乐""}",tvchannel_music_search,"{""retext"": ""CCTV11唱过的戏曲音乐""}",Y,Y,Y,
音乐,音乐157,music_song_favorite_search,播放我收藏的歌曲,music_song_favorite_search,"{""retext"": ""播放我收藏的歌曲""}",music_song_favorite_search,"{""retext"": ""播放我收藏的歌曲""}",Y,Y,Y,
音乐,音乐97,music_song_search,我想听几首张信哲唱的经典歌曲,music_song_search,"{""retext"": ""我想听几首张信哲唱的经典歌曲"", ""singer"": [""张信哲""], ""tag"": [""经典""]}",fan_knowledge_agent,"{""messages"": [{""content"": ""我想听几首张信哲唱的经典歌曲"", ""role"": ""user""}], ""need_media"": true, ""riskRespStrategy"": ""all_replace"", ""sceneType"": ""agent_music""}",N,N,N,"messages: gold= pred=[{""content"": ""我想听几首张信哲唱的经典歌曲"", ""role"": ""user""}]; need_media: gold= pred=true; retext: gold=""我想听几首张信哲唱的经典歌曲"" pred=; riskRespStrategy: gold= pred=""all_replace""; sceneType: gold= pred=""agent_music""; singer: gold=[""张信哲""] pred=; tag: gold=[""经典""] pred="
音乐,音乐154,tvchannel_music_search,播放浙江卫视唱过的歌,tvchannel_music_search,"{""retext"": ""播放浙江卫视唱过的歌""}",tvchannel_music_search,"{""retext"": ""播放浙江卫视唱过的歌""}",Y,Y,Y,
音乐,音乐156,music_song_favorite_search,我想听我收藏的歌曲,music_song_favorite_search,"{""retext"": ""我想听我收藏的歌曲""}",music_song_favorite_search,"{""retext"": ""我想听我收藏的歌曲""}",Y,Y,Y,
音乐,音乐158,music_song_favorite_search,放一首我收藏的歌,music_song_favorite_search,"{""retext"": ""放一首我收藏的歌""}",music_song_favorite_search,"{""retext"": ""放一首我收藏的歌""}",Y,Y,Y,
音乐,音乐125,music_song_search,蔡徐坤唱的情人,music_song_search,"{""retext"": ""蔡徐坤唱的情人"", ""singer"": [""蔡徐坤""], ""song"": [""情人""]}",fan_knowledge_agent,"{""messages"": [{""content"": ""蔡徐坤唱的情人"", ""role"": ""user""}], ""need_media"": false, ""riskRespStrategy"": ""all_replace"", ""sceneType"": ""knowledge_qa""}",N,N,N,"messages: gold= pred=[{""content"": ""蔡徐坤唱的情人"", ""role"": ""user""}]; need_media: gold= pred=; retext: gold=""蔡徐坤唱的情人"" pred=; riskRespStrategy: gold= pred=""all_replace""; sceneType: gold= pred=""knowledge_qa""; singer: gold=[""蔡徐坤""] pred=; song: gold=[""情人""] pred="
音乐,音乐160,music_song_favorite_search,播放我收藏列表中的歌曲,music_song_favorite_search,"{""retext"": ""播放我收藏列表中的歌曲""}",music_song_favorite_search,"{""retext"": ""播放我收藏列表中的歌曲""}",Y,Y,Y,
音乐,音乐159,music_song_favorite_search,播放我收藏的列表内的音乐,music_song_favorite_search,"{""retext"": ""播放我收藏的列表内的音乐""}",music_song_favorite_search,"{""retext"": ""播放我收藏的列表内的音乐""}",Y,Y,Y,
音乐,音乐161,music_song_favorite_search,我想听我收藏的列表里的歌,music_song_favorite_search,"{""retext"": ""我想听我收藏的列表里的歌""}",music_song_favorite_search,"{""retext"": ""我想听我收藏的列表里的歌""}",Y,Y,Y,
音乐,音乐162,music_song_favorite_search,来一首我收藏列表里的歌,music_song_favorite_search,"{""retext"": ""来一首我收藏列表里的歌""}",music_song_favorite_search,"{""retext"": ""来一首我收藏列表里的歌""}",Y,Y,Y,
音乐,音乐165,music_song_favorite_search,要听一首我收藏的歌曲,music_song_favorite_search,"{""retext"": ""要听一首我收藏的歌曲""}",music_song_favorite_search,"{""retext"": ""要听一首我收藏的歌曲""}",Y,Y,Y,
音乐,音乐164,music_song_favorite_search,播放我收藏列表里的歌,music_song_favorite_search,"{""retext"": ""播放我收藏列表里的歌""}",music_song_favorite_search,"{""retext"": ""播放我收藏列表里的歌""}",Y,Y,Y,
音乐,音乐166,music_song_favorite_search,我要听我收藏的歌曲,music_song_favorite_search,"{""retext"": ""我要听我收藏的歌曲""}",music_song_favorite_search,"{""retext"": ""我要听我收藏的歌曲""}",Y,Y,Y,
音乐,音乐167,music_song_favorite_search,播放我收藏过的歌曲,music_song_favorite_search,"{""retext"": ""播放我收藏过的歌曲""}",music_song_favorite_search,"{""retext"": ""播放我收藏过的歌曲""}",Y,Y,Y,
音乐,音乐168,music_song_favorite_search,播放我收藏的全部歌曲,music_song_favorite_search,"{""retext"": ""播放我收藏的全部歌曲""}",music_song_favorite_search,"{""retext"": ""播放我收藏的全部歌曲""}",Y,Y,Y,
音乐,音乐169,music_song_favorite_search,放我收藏的歌,music_song_favorite_search,"{""retext"": ""放我收藏的歌""}",music_song_favorite_search,"{""retext"": ""放我收藏的歌""}",Y,Y,Y,
音乐,音乐170,music_song_favorite_search,来点收藏列表里的音乐,music_song_favorite_search,"{""retext"": ""来点收藏列表里的音乐""}",music_song_favorite_search,"{""retext"": ""来点收藏列表里的音乐""}",Y,Y,Y,
音乐,音乐171,music_song_favorite_search,播一首我收藏过的曲子,music_song_favorite_search,"{""retext"": ""播一首我收藏过的曲子""}",music_song_favorite_search,"{""retext"": ""播一首我收藏过的曲子""}",Y,Y,Y,
音乐,音乐172,music_song_favorite_search,切一首收藏歌单里的歌,music_song_favorite_search,"{""retext"": ""切一首收藏歌单里的歌""}",music_song_favorite_search,"{""retext"": ""切一首收藏歌单里的歌""}",Y,Y,Y,
音乐,音乐173,music_song_favorite_search,放几首我收藏的音乐,music_song_favorite_search,"{""retext"": ""放几首我收藏的音乐""}",music_song_favorite_search,"{""retext"": ""放几首我收藏的音乐""}",Y,Y,Y,
音乐,音乐174,music_song_favorite_search,给我放收藏列表里的全部歌曲,music_song_favorite_search,"{""retext"": ""给我放收藏列表里的全部歌曲""}",music_song_favorite_search,"{""retext"": ""给我放收藏列表里的全部歌曲""}",Y,Y,Y,
音乐,音乐175,music_song_favorite_search,我想听我收藏过的所有曲目,music_song_favorite_search,"{""retext"": ""我想听我收藏过的所有曲目""}",music_song_favorite_search,"{""retext"": ""我想听我收藏过的所有曲目""}",Y,Y,Y,
音乐,音乐176,music_song_history,我想听我最近听过的歌,music_song_history,"{""retext"": ""我想听我最近听过的歌""}",music_song_history,"{""retext"": ""我想听我最近听过的歌""}",Y,Y,Y,
音乐,音乐163,music_song_favorite_search,播放我收藏的列表,music_song_favorite_search,"{""retext"": ""播放我收藏的列表""}",vod_fuzzy_search,"{""query"": ""播放我收藏的列表""}",N,N,N,"query: gold= pred=""播放我收藏的列表""; retext: gold=""播放我收藏的列表"" pred="
音乐,音乐177,music_song_history,播放我最近听过的歌曲,music_song_history,"{""retext"": ""播放我最近听过的歌曲""}",music_song_history,"{""retext"": ""播放我最近听过的歌曲""}",Y,Y,Y,
音乐,音乐178,music_song_history,放一首我之前听过的歌,music_song_history,"{""retext"": ""放一首我之前听过的歌""}",music_song_history,"{""retext"": ""放一首我之前听过的歌""}",Y,Y,Y,
音乐,音乐179,music_song_history,播放我的历史记录里的音乐,music_song_history,"{""retext"": ""播放我的历史记录里的音乐""}",music_song_history,"{""retext"": ""播放我的历史记录里的音乐""}",Y,Y,Y,
音乐,音乐181,music_song_history,播放我的历史记录,music_song_history,"{""retext"": ""播放我的历史记录""}",music_song_history,"{""retext"": ""播放我的历史记录""}",Y,Y,Y,
音乐,音乐180,music_song_history,来一首我之前听过的歌,music_song_history,"{""retext"": ""来一首我之前听过的歌""}",music_song_history,"{""retext"": ""来一首我之前听过的歌""}",Y,Y,Y,
音乐,音乐183,music_song_history,播放历史播放列表,music_song_history,"{""retext"": ""播放历史播放列表""}",music_song_history,"{""retext"": ""播放历史播放列表""}",Y,Y,Y,
音乐,音乐182,music_song_history,听我最近听过的歌单,music_song_history,"{""retext"": ""听我最近听过的歌单""}",music_song_history,"{""retext"": ""听我最近听过的歌单""}",Y,Y,Y,
音乐,音乐184,music_song_history,听我之前的播放记录,music_song_history,"{""retext"": ""听我之前的播放记录""}",audio_history,"{""action"": ""search""}",N,N,N,"action: gold= pred=""search""; retext: gold=""听我之前的播放记录"" pred="
音乐,音乐185,music_song_history,播放我之前听过的歌单,music_song_history,"{""retext"": ""播放我之前听过的歌单""}",music_song_history,"{""retext"": ""播放我之前听过的歌单""}",Y,Y,Y,
音乐,音乐186,music_song_history,听历史的歌,music_song_history,"{""retext"": ""听历史的歌""}",music_song_history,"{""retext"": ""听历史的歌""}",Y,Y,Y,
音乐,音乐187,music_song_history,来一首历史里的歌,music_song_history,"{""retext"": ""来一首历史里的歌""}",music_song_history,"{""retext"": ""来一首历史里的歌""}",Y,Y,Y,
音乐,音乐188,music_song_history,我想听以前播放过的歌,music_song_history,"{""retext"": ""我想听以前播放过的歌""}",music_song_history,"{""retext"": ""我想听以前播放过的歌""}",Y,Y,Y,
音乐,音乐189,music_song_history,播放历史播放过的歌曲,music_song_history,"{""retext"": ""播放历史播放过的歌曲""}",music_song_history,"{""retext"": ""播放历史播放过的歌曲""}",Y,Y,Y,
音乐,音乐190,music_song_history,我要听之前听过的歌曲,music_song_history,"{""retext"": ""我要听之前听过的歌曲""}",music_song_history,"{""retext"": ""我要听之前听过的歌曲""}",Y,Y,Y,
音乐,音乐191,music_song_history,我想听我听歌记录里的曲目,music_song_history,"{""retext"": ""我想听我听歌记录里的曲目""}",music_song_history,"{""retext"": ""我想听我听歌记录里的曲目""}",Y,Y,Y,
音乐,音乐196,music_song_recommend,我想听歌,music_song_recommend,"{""retext"": ""我想听歌""}",music_song_recommend,"{""retext"": ""我想听歌""}",Y,Y,Y,
音乐,音乐192,music_song_history,放听歌历史里的音乐,music_song_history,"{""retext"": ""放听歌历史里的音乐""}",music_song_history,"{""retext"": ""放听歌历史里的音乐""}",Y,Y,Y,
音乐,音乐193,music_song_history,来点之前听过的曲子,music_song_history,"{""retext"": ""来点之前听过的曲子""}",music_song_history,"{""retext"": ""来点之前听过的曲子""}",Y,Y,Y,
音乐,音乐194,music_song_history,我想听历史播放记录的歌,music_song_history,"{""retext"": ""我想听历史播放记录的歌""}",music_song_history,"{""retext"": ""我想听历史播放记录的歌""}",Y,Y,Y,
音乐,音乐198,music_song_recommend,听歌,music_song_recommend,"{""retext"": ""听歌""}",music_song_recommend,"{""retext"": ""听歌""}",Y,Y,Y,
音乐,音乐201,music_song_recommend,单曲,music_song_recommend,"{""retext"": ""单曲""}",execute,"{""query"": ""单曲""}",N,N,N,"query: gold= pred=""单曲""; retext: gold=""单曲"" pred="
音乐,音乐195,music_song_history,帮我放历史播放记录里的歌曲,music_song_history,"{""retext"": ""帮我放历史播放记录里的歌曲""}",music_song_history,"{""retext"": ""帮我放历史播放记录里的歌曲""}",Y,Y,Y,
音乐,音乐200,music_song_recommend,你唱歌吧,music_song_recommend,"{""retext"": ""你唱歌吧""}",music_song_recommend,"{""retext"": ""你唱歌吧""}",Y,Y,Y,
音乐,音乐197,music_song_recommend,播放几首歌,music_song_recommend,"{""retext"": ""播放几首歌""}",music_song_recommend,"{""retext"": ""播放几首歌""}",Y,Y,Y,
音乐,音乐202,music_song_recommend,来点音乐,music_song_recommend,"{""retext"": ""来点音乐""}",music_song_recommend,"{""retext"": ""来点音乐""}",Y,Y,Y,
音乐,音乐203,music_song_recommend,免费歌曲播放,music_song_recommend,"{""retext"": ""免费歌曲播放""}",music_song_recommend,"{""retext"": ""免费歌曲播放""}",Y,Y,Y,
