域,row,intent,query,gold_tool,gold_params,pred_tool,pred_params,tool_ok,param_ok,both_ok,param_diff
影视,影视63,vod_keyword_search,香港破案片,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""area"", ""value"": ""香港""}, {""field"": ""category"", ""value"": ""电影""}, {""field"": ""tag"", ""value"": ""破案""}]}, ""retext"": ""香港破案片""}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""area"", ""value"": ""香港""}, {""field"": ""category"", ""value"": ""电影""}, {""field"": ""tag"", ""value"": ""破案""}]}, ""retext"": ""香港破案片""}",Y,Y,Y,
影视,影视58,vod_keyword_search,播放言情剧,vod_search,"{""action"": ""play"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电视剧""}, {""field"": ""tag"", ""value"": ""言情""}]}, ""retext"": ""播放言情剧""}",vod_search,"{""action"": ""play"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电视剧""}, {""field"": ""tag"", ""value"": ""言情""}]}, ""retext"": ""播放言情剧""}",Y,Y,Y,
影视,影视62,vod_keyword_search,我要看免费的打仗的电视剧,vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电视剧""}, {""field"": ""tag"", ""value"": ""战争""}, {""field"": ""is_fee"", ""value"": 0}]}, ""retext"": ""我要看免费的打仗的电视剧""}",vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电视剧""}, {""field"": ""tag"", ""value"": ""战争""}, {""field"": ""is_fee"", ""value"": 0}]}, ""retext"": ""我要看免费的打仗的电视剧""}",Y,Y,Y,
影视,影视59,vod_keyword_search,播放仙侠电视剧,vod_search,"{""action"": ""play"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电视剧""}, {""field"": ""tag"", ""value"": ""仙侠""}]}, ""retext"": ""播放仙侠电视剧""}",vod_search,"{""action"": ""play"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电视剧""}, {""field"": ""tag"", ""value"": ""仙侠""}]}, ""retext"": ""播放仙侠电视剧""}",Y,Y,Y,
影视,影视52,vod_keyword_search,搜索詹姆斯·邦德的电影,vod_search,,vod_search,"{""action"": ""search"", ""query"": {""field"": ""role"", ""value"": ""詹姆斯·邦德""}, ""retext"": ""搜索詹姆斯·邦德的电影""}",Y,Y,Y,
影视,影视64,vod_keyword_search,最近的免费缉毒电视剧,vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电视剧""}, {""field"": ""tag"", ""value"": ""缉毒""}, {""field"": ""is_fee"", ""value"": 0}]}, ""retext"": ""最近的免费缉毒电视剧"", ""sort"": {""new"": {""order"": ""desc""}}}",vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电视剧""}, {""field"": ""tag"", ""value"": ""缉毒""}, {""field"": ""is_fee"", ""value"": 0}]}, ""retext"": ""最近的免费缉毒电视剧"", ""sort"": {""new"": {""order"": ""desc""}}}",Y,Y,Y,
影视,影视65,vod_keyword_search,播放高评分电视剧,vod_search,"{""action"": ""play"", ""query"": {""field"": ""category"", ""value"": ""电视剧""}, ""retext"": ""播放高评分电视剧"", ""sort"": {""rate"": {""order"": ""desc""}}}",vod_search,"{""action"": ""play"", ""query"": {""field"": ""category"", ""value"": ""电视剧""}, ""retext"": ""播放高评分电视剧"", ""sort"": {""rate"": {""order"": ""desc""}}}",Y,Y,Y,
影视,影视67,vod_keyword_search,看免费高分综艺,vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""综艺""}, {""field"": ""is_fee"", ""value"": 0}]}, ""retext"": ""看免费高分综艺"", ""sort"": {""rate"": {""order"": ""desc""}}}",vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""综艺""}, {""field"": ""is_fee"", ""value"": 0}]}, ""retext"": ""看免费高分综艺"", ""sort"": {""rate"": {""order"": ""desc""}}}",Y,Y,Y,
影视,影视66,vod_keyword_search,豆瓣7分以上的电视剧,vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电视剧""}, {""field"": ""rate"", ""from"": 7.0, ""to"": 10.0}]}, ""retext"": ""豆瓣7分以上的电视剧""}",vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电视剧""}, {""field"": ""rate"", ""from"": 7.0, ""to"": 10.0}]}, ""retext"": ""豆瓣7分以上的电视剧""}",Y,Y,Y,
影视,影视72,vod_keyword_search,搜索newtv极光的白日提灯,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""title"", ""value"": ""白日提灯""}, {""field"": ""vender_name"", ""value"": ""newtv极光""}]}, ""retext"": ""搜索newtv极光的白日提灯""}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""title"", ""value"": ""白日提灯""}, {""field"": ""vender_name"", ""value"": ""newtv极光""}]}, ""retext"": ""搜索newtv极光的白日提灯""}",Y,Y,Y,
影视,影视68,vod_keyword_search,豆瓣高于8分的电影,vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电影""}, {""field"": ""rate"", ""from"": 8.0, ""to"": 10.0}]}, ""retext"": ""豆瓣高于8分的电影""}",vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电影""}, {""field"": ""rate"", ""from"": 8.0, ""to"": 10.0}]}, ""retext"": ""豆瓣高于8分的电影""}",Y,Y,Y,
影视,影视73,vod_keyword_search,在爱奇艺里面播放人世间,vod_search_all,"{""action"": ""play"", ""query"": {""and"": [{""field"": ""title"", ""value"": ""人世间""}, {""field"": ""vender_name"", ""value"": ""爱奇艺""}]}, ""retext"": ""在爱奇艺里面播放人世间""}",vod_search_all,"{""action"": ""play"", ""query"": {""and"": [{""field"": ""title"", ""value"": ""人世间""}, {""field"": ""vender_name"", ""value"": ""爱奇艺""}]}, ""retext"": ""在爱奇艺里面播放人世间""}",Y,Y,Y,
影视,影视70,vod_keyword_search,刘德华豆瓣评分高的电影,vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""actor"", ""value"": ""刘德华""}, {""field"": ""category"", ""value"": ""电影""}]}, ""retext"": ""刘德华豆瓣评分高的电影"", ""sort"": {""rate"": {""order"": ""desc""}}}",vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""actor"", ""value"": ""刘德华""}, {""field"": ""category"", ""value"": ""电影""}]}, ""retext"": ""刘德华豆瓣评分高的电影"", ""sort"": {""rate"": {""order"": ""desc""}}}",Y,Y,Y,
影视,影视69,vod_keyword_search,最新的豆瓣评分高的电视剧,vod_search,"{""action"": ""search"", ""query"": {""field"": ""category"", ""value"": ""电视剧""}, ""retext"": ""最新的豆瓣评分高的电视剧"", ""sort"": {""new"": {""order"": ""desc""}, ""rate"": {""order"": ""desc""}}}",vod_search,"{""action"": ""search"", ""query"": {""field"": ""category"", ""value"": ""电视剧""}, ""retext"": ""最新的豆瓣评分高的电视剧"", ""sort"": {""new"": {""order"": ""desc""}, ""rate"": {""order"": ""desc""}}}",Y,Y,Y,
影视,影视75,vod_keyword_search,搜索浙江卫视的王牌对王牌,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""title"", ""value"": ""王牌对王牌""}, {""field"": ""channel"", ""value"": ""浙江卫视""}]}, ""retext"": ""搜索浙江卫视的王牌对王牌""}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""title"", ""value"": ""王牌对王牌""}, {""field"": ""channel"", ""value"": ""浙江卫视""}]}, ""retext"": ""搜索浙江卫视的王牌对王牌""}",Y,Y,Y,
影视,影视74,vod_keyword_search,芒果TV新上的综艺,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""vender_name"", ""value"": ""芒果tv""}, {""field"": ""category"", ""value"": ""综艺""}]}, ""retext"": ""芒果TV新上的综艺"", ""sort"": {""new"": {""order"": ""desc""}}}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""综艺""}, {""field"": ""vender_name"", ""value"": ""芒果tv""}]}, ""retext"": ""芒果TV新上的综艺"", ""sort"": {""new"": {""order"": ""desc""}}}",Y,Y,Y,
影视,影视71,vod_keyword_search,评分在8.5到9分之间的影片,vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电影""}, {""field"": ""rate"", ""from"": 8.5, ""to"": 9.0}]}, ""retext"": ""评分在8.5到9分之间的影片""}",vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电影""}, {""field"": ""rate"", ""from"": 8.5, ""to"": 9.0}]}, ""retext"": ""评分在8.5到9分之间的影片""}",Y,Y,Y,
影视,影视76,vod_keyword_search,收看湖南卫视的乘风破浪的姐姐,vod_search_all,"{""action"": ""play"", ""query"": {""and"": [{""field"": ""title"", ""value"": ""乘风破浪的姐姐""}, {""field"": ""channel"", ""value"": ""湖南卫视""}]}, ""retext"": ""收看湖南卫视的乘风破浪的姐姐""}",vod_search_all,"{""action"": ""play"", ""query"": {""and"": [{""field"": ""title"", ""value"": ""乘风破浪的姐姐""}, {""field"": ""channel"", ""value"": ""湖南卫视""}]}, ""retext"": ""收看湖南卫视的乘风破浪的姐姐""}",Y,Y,Y,
影视,影视79,vod_keyword_search,4K的外国电影,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""definition"", ""value"": ""is_4k""}, {""field"": ""area"", ""value"": ""外国""}, {""field"": ""category"", ""value"": ""电影""}]}, ""retext"": ""4K的外国电影""}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""area"", ""value"": ""外国""}, {""field"": ""category"", ""value"": ""电影""}, {""field"": ""definition"", ""value"": ""is_4k""}]}, ""retext"": ""4K的外国电影""}",Y,Y,Y,
影视,影视78,vod_keyword_search,播放山东卫视的电视剧,vod_search_all,"{""action"": ""play"", ""query"": {""and"": [{""field"": ""channel"", ""value"": ""山东卫视""}, {""field"": ""category"", ""value"": ""电视剧""}]}, ""retext"": ""播放山东卫视的电视剧""}",vod_search_all,"{""action"": ""play"", ""query"": {""and"": [{""field"": ""channel"", ""value"": ""山东卫视""}, {""field"": ""category"", ""value"": ""电视剧""}]}, ""retext"": ""播放山东卫视的电视剧""}",Y,Y,Y,
影视,影视77,vod_keyword_search,放中央一台连续剧,vod_search_all,"{""action"": ""play"", ""query"": {""and"": [{""field"": ""channel"", ""value"": ""中央一台""}, {""field"": ""category"", ""value"": ""电视剧""}]}, ""retext"": ""放中央一台连续剧""}",vod_search_all,"{""action"": ""play"", ""query"": {""and"": [{""field"": ""channel"", ""value"": ""中央一台""}, {""field"": ""category"", ""value"": ""电视剧""}]}, ""retext"": ""放中央一台连续剧""}",Y,Y,Y,
影视,影视80,vod_keyword_search,杜比全景声的电影,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""sound"", ""value"": ""杜比全景声""}, {""field"": ""category"", ""value"": ""电影""}]}, ""retext"": ""杜比全景声的电影""}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电影""}, {""field"": ""sound"", ""value"": ""杜比全景声""}]}, ""retext"": ""杜比全景声的电影""}",Y,Y,Y,
影视,影视83,vod_keyword_search,郭德纲儿子最近上的一部剧,vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""actor"", ""value"": ""郭麒麟""}, {""field"": ""category"", ""value"": ""电视剧""}]}, ""retext"": ""郭德纲儿子最近上的一部剧"", ""sort"": {""new"": {""order"": ""desc""}}}",vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""actor"", ""value"": ""郭麒麟""}, {""field"": ""category"", ""value"": ""电视剧""}]}, ""retext"": ""郭德纲儿子最近上的一部剧"", ""sort"": {""new"": {""order"": ""desc""}}}",Y,Y,Y,
影视,影视84,vod_keyword_search,我想看邓超的电影,vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""actor"", ""value"": ""邓超""}, {""field"": ""category"", ""value"": ""电影""}]}, ""retext"": ""我想看邓超的电影""}",vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""actor"", ""value"": ""邓超""}, {""field"": ""category"", ""value"": ""电影""}]}, ""retext"": ""我想看邓超的电影""}",Y,Y,Y,
影视,影视81,vod_keyword_search,打开3d视频,vod_search,"{""action"": ""play"", ""query"": {""field"": ""definition"", ""value"": ""is_3d""}, ""retext"": ""打开3d视频""}",vod_search,"{""action"": ""play"", ""query"": {""field"": ""definition"", ""value"": ""is_3d""}, ""retext"": ""打开3d视频""}",Y,Y,Y,
影视,影视90,vod_keyword_search,高分的欧美爱情电影,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""area"", ""value"": ""欧美""}, {""field"": ""tag"", ""value"": ""爱情""}, {""field"": ""category"", ""value"": ""电影""}]}, ""retext"": ""高分的欧美爱情电影"", ""sort"": {""rate"": {""order"": ""desc""}}}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""area"", ""value"": ""欧美""}, {""field"": ""category"", ""value"": ""电影""}, {""field"": ""tag"", ""value"": ""爱情""}]}, ""retext"": ""高分的欧美爱情电影"", ""sort"": {""rate"": {""order"": ""desc""}}}",Y,Y,Y,
影视,影视82,vod_keyword_search,3d版 电影,vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""definition"", ""value"": ""is_3d""}, {""field"": ""category"", ""value"": ""电影""}]}, ""retext"": ""3d版 电影""}",vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电影""}, {""field"": ""definition"", ""value"": ""is_3d""}]}, ""retext"": ""3d版 电影""}",Y,Y,Y,
影视,影视86,vod_keyword_search,我想看北美2006年上映电影,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""area"", ""value"": ""北美""}, {""field"": ""release_time"", ""from"": ""20060101"", ""to"": ""20061231""}, {""field"": ""category"", ""value"": ""电影""}]}, ""retext"": ""我想看北美2006年上映电影""}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""area"", ""value"": ""北美""}, {""field"": ""category"", ""value"": ""电影""}, {""field"": ""release_time"", ""from"": ""20060101"", ""to"": ""20061231""}]}, ""retext"": ""我想看北美2006年上映电影""}",Y,Y,Y,
影视,影视88,vod_qa（问答类语料）,付费才能看的电视剧,vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电视剧""}, {""field"": ""is_fee"", ""value"": 1}]}, ""retext"": ""付费才能看的电视剧""}",vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电视剧""}, {""field"": ""is_fee"", ""value"": 1}]}, ""retext"": ""付费才能看的电视剧""}",Y,Y,Y,
影视,影视87,vod_keyword_search,方中信90年代的电影,vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""actor"", ""value"": ""方中信""}, {""field"": ""release_time"", ""from"": ""19900101"", ""to"": ""19991231""}, {""field"": ""category"", ""value"": ""电影""}]}, ""retext"": ""方中信90年代的电影""}",vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""actor"", ""value"": ""方中信""}, {""field"": ""category"", ""value"": ""电影""}, {""field"": ""release_time"", ""from"": ""19900101"", ""to"": ""19991231""}]}, ""retext"": ""方中信90年代的电影""}",Y,Y,Y,
影视,影视85,vod_keyword_search,八十年代的武侠片,vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""release_time"", ""from"": ""19800101"", ""to"": ""19891231""}, {""field"": ""category"", ""value"": ""电影""}, {""field"": ""tag"", ""value"": ""武侠""}]}, ""retext"": ""八十年代的武侠片""}",vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电影""}, {""field"": ""tag"", ""value"": ""武侠""}, {""field"": ""release_time"", ""from"": ""19800101"", ""to"": ""19891231""}]}, ""retext"": ""八十年代的武侠片""}",Y,Y,Y,
影视,影视92,vod_keyword_search,去年大陆的纪录片,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""release_time"", ""from"": ""20250101"", ""to"": ""20251231""}, {""field"": ""area"", ""value"": ""大陆""}, {""field"": ""category"", ""value"": ""纪录片""}]}, ""retext"": ""去年大陆的纪录片""}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""area"", ""value"": ""大陆""}, {""field"": ""category"", ""value"": ""纪录片""}, {""field"": ""release_time"", ""from"": ""20250101"", ""to"": ""20251231""}]}, ""retext"": ""去年大陆的纪录片""}",Y,Y,Y,
影视,影视91,vod_keyword_search,赵文卓参演的香港武侠片,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""actor"", ""value"": ""赵文卓""}, {""field"": ""area"", ""value"": ""香港""}, {""field"": ""tag"", ""value"": ""武侠""}, {""field"": ""category"", ""value"": ""电影""}]}, ""retext"": ""赵文卓参演的香港武侠片""}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""actor"", ""value"": ""赵文卓""}, {""field"": ""area"", ""value"": ""香港""}, {""field"": ""category"", ""value"": ""电影""}, {""field"": ""tag"", ""value"": ""武侠""}]}, ""retext"": ""赵文卓参演的香港武侠片""}",Y,Y,Y,
影视,影视93,vod_keyword_search,大型人文纪录片汉字五千年,vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""title"", ""value"": ""汉字五千年""}, {""field"": ""tag"", ""value"": ""人文""}, {""field"": ""category"", ""value"": ""纪录片""}]}, ""retext"": ""大型人文纪录片汉字五千年""}",vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""title"", ""value"": ""汉字五千年""}, {""field"": ""category"", ""value"": ""纪录片""}, {""field"": ""tag"", ""value"": ""人文""}]}, ""retext"": ""大型人文纪录片汉字五千年""}",Y,Y,Y,
影视,影视89,vod_keyword_search,90年代的香港免费武侠电视剧,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""release_time"", ""from"": ""19900101"", ""to"": ""19991231""}, {""field"": ""area"", ""value"": ""香港""}, {""field"": ""is_fee"", ""value"": 0}, {""field"": ""tag"", ""value"": ""武侠""}, {""field"": ""category"", ""value"": ""电视剧""}]}, ""retext"": ""90年代的香港免费武侠电视剧""}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""area"", ""value"": ""香港""}, {""field"": ""category"", ""value"": ""电视剧""}, {""field"": ""tag"", ""value"": ""武侠""}, {""field"": ""is_fee"", ""value"": 0}, {""field"": ""release_time"", ""from"": ""19900101"", ""to"": ""19991231""}]}, ""retext"": ""90年代的香港免费武侠电视剧""}",Y,Y,Y,
影视,影视94,vod_keyword_search,今年播出的内地美食相关的纪录片,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""release_time"", ""from"": ""20260101"", ""to"": ""20261231""}, {""field"": ""area"", ""value"": ""内地""}, {""field"": ""tag"", ""value"": ""美食""}, {""field"": ""category"", ""value"": ""纪录片""}]}, ""retext"": ""今年播出的内地美食相关的纪录片""}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""area"", ""value"": ""内地""}, {""field"": ""category"", ""value"": ""纪录片""}, {""field"": ""tag"", ""value"": ""美食""}, {""field"": ""release_time"", ""from"": ""20260101"", ""to"": ""20261231""}]}, ""retext"": ""今年播出的内地美食相关的纪录片""}",Y,Y,Y,
影视,影视95,vod_keyword_search,汤姆克鲁斯主演的美国科幻片,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""actor"", ""value"": ""汤姆·克鲁斯""}, {""field"": ""area"", ""value"": ""美国""}, {""field"": ""tag"", ""value"": ""科幻""}, {""field"": ""category"", ""value"": ""电影""}]}, ""retext"": ""汤姆克鲁斯主演的美国科幻片""}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""actor"", ""value"": ""汤姆·克鲁斯""}, {""field"": ""area"", ""value"": ""美国""}, {""field"": ""category"", ""value"": ""电影""}, {""field"": ""tag"", ""value"": ""科幻""}]}, ""retext"": ""汤姆克鲁斯主演的美国科幻片""}",Y,Y,Y,
影视,影视96,vod_keyword_search,马里奥毛瑞尔主演的泰国爱情喜剧电影,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""actor"", ""value"": ""马里奥·毛瑞尔""}, {""field"": ""area"", ""value"": ""泰国""}, {""field"": ""tag"", ""operator"": ""and"", ""values"": [""爱情"", ""喜剧""]}, {""field"": ""category"", ""value"": ""电影""}]}, ""retext"": ""马里奥毛瑞尔主演的泰国爱情喜剧电影""}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""actor"", ""value"": ""马里奥·毛瑞尔""}, {""field"": ""area"", ""value"": ""泰国""}, {""field"": ""category"", ""value"": ""电影""}, {""field"": ""tag"", ""operator"": ""and"", ""values"": [""爱情"", ""喜剧""]}]}, ""retext"": ""马里奥毛瑞尔主演的泰国爱情喜剧电影""}",Y,Y,Y,
影视,影视97,vod_keyword_search,搜索2021年播出的韩国校园青春剧,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""release_time"", ""from"": ""20210101"", ""to"": ""20211231""}, {""field"": ""area"", ""value"": ""韩国""}, {""field"": ""tag"", ""operator"": ""and"", ""values"": [""校园"", ""青春""]}, {""field"": ""category"", ""value"": ""电视剧""}]}, ""retext"": ""搜索2021年播出的韩国校园青春剧""}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""area"", ""value"": ""韩国""}, {""field"": ""category"", ""value"": ""电视剧""}, {""field"": ""tag"", ""operator"": ""and"", ""values"": [""校园"", ""青春""]}, {""field"": ""release_time"", ""from"": ""20210101"", ""to"": ""20211231""}]}, ""retext"": ""搜索2021年播出的韩国校园青春剧""}",Y,Y,Y,
影视,影视98,vod_keyword_search,2016年章子怡拍的好莱坞电影,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""release_time"", ""from"": ""20160101"", ""to"": ""20161231""}, {""field"": ""actor"", ""value"": ""章子怡""}, {""field"": ""company"", ""value"": ""好莱坞""}, {""field"": ""category"", ""value"": ""电影""}]}, ""retext"": ""2016年章子怡拍的好莱坞电影""}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""actor"", ""value"": ""章子怡""}, {""field"": ""category"", ""value"": ""电影""}, {""field"": ""company"", ""value"": ""好莱坞""}, {""field"": ""release_time"", ""from"": ""20160101"", ""to"": ""20161231""}]}, ""retext"": ""2016年章子怡拍的好莱坞电影""}",Y,Y,Y,
影视,影视99,vod_keyword_search,小s和蔡康永一起主持的台湾综艺,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""hostess"", ""operator"": ""and"", ""values"": [""小S"", ""蔡康永""]}, {""field"": ""area"", ""value"": ""台湾""}, {""field"": ""category"", ""value"": ""综艺""}]}, ""retext"": ""小s和蔡康永一起主持的台湾综艺""}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""area"", ""value"": ""台湾""}, {""field"": ""category"", ""value"": ""综艺""}, {""field"": ""hostess"", ""operator"": ""and"", ""values"": [""小S"", ""蔡康永""]}]}, ""retext"": ""小s和蔡康永一起主持的台湾综艺""}",Y,Y,Y,
影视,影视101,vod_keyword_search,搜索方言的情景喜剧,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""language"", ""value"": ""方言""}, {""field"": ""tag"", ""value"": ""情景喜剧""}]}, ""retext"": ""搜索方言的情景喜剧""}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""language"", ""value"": ""方言""}, {""field"": ""tag"", ""value"": ""情景喜剧""}]}, ""retext"": ""搜索方言的情景喜剧""}",Y,Y,Y,
影视,影视102,vod_vague_search,小品小崔说事,vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""title"", ""value"": ""小崔说事""}, {""field"": ""tag"", ""value"": ""小品""}]}, ""retext"": ""小品小崔说事""}",vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""title"", ""value"": ""小崔说事""}, {""field"": ""tag"", ""value"": ""小品""}]}, ""retext"": ""小品小崔说事""}",Y,Y,Y,
影视,影视103,vod_keyword_search,相声像我这样的人,vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""title"", ""value"": ""像我这样的人""}, {""field"": ""tag"", ""value"": ""相声""}]}, ""retext"": ""相声像我这样的人""}",vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""title"", ""value"": ""像我这样的人""}, {""field"": ""tag"", ""value"": ""相声""}]}, ""retext"": ""相声像我这样的人""}",Y,Y,Y,
影视,影视100,vod_keyword_search,免费的粤语电视剧,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""is_fee"", ""value"": 0}, {""field"": ""language"", ""value"": ""粤语""}, {""field"": ""category"", ""value"": ""电视剧""}]}, ""retext"": ""免费的粤语电视剧""}",vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""language"", ""value"": ""粤语""}, {""field"": ""category"", ""value"": ""电视剧""}, {""field"": ""is_fee"", ""value"": 0}]}, ""retext"": ""免费的粤语电视剧""}",Y,Y,Y,
影视,影视104,vod_keyword_search,赵丽蓉的小品打工奇遇,vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""title"", ""value"": ""打工奇遇""}, {""field"": ""actor"", ""value"": ""赵丽蓉""}, {""field"": ""tag"", ""value"": ""小品""}]}, ""retext"": ""赵丽蓉的小品打工奇遇""}",vod_search,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""title"", ""value"": ""打工奇遇""}, {""field"": ""actor"", ""value"": ""赵丽蓉""}, {""field"": ""tag"", ""value"": ""小品""}]}, ""retext"": ""赵丽蓉的小品打工奇遇""}",Y,Y,Y,
影视,影视110,vod_keyword_search,我想看电影，不要刘德华的，不要香港的，不要动作的,vod_search_all,"{""action"": ""search"", ""query"": {""and"": [{""field"": ""category"", ""value"": ""电影""}, {""not"": {""or"": [{""field"": ""actor"", ""value"": ""刘德华""}, {""field"": ""area"", ""value"": ""香港""}, {""field"": ""tag"", ""value"": ""动作""}]}}]}, ""retext"": ""我想看电影，不要刘德华的，不要香港的，不要动作的""}",execute,"{""query"": ""我想看电影，不要刘德华的，不要香港的，不要动作的""}",N,N,N,"action: gold=""search"" pred=; query: gold={""and"": [{""field"": ""category"", ""value"": ""电影""}, {""not"": {""or"": [{""field"": ""actor"", ""value"": ""刘德华""}, {""field"": ""area"", ""value"": ""香港""}, {""field"": ""tag"", ""value"": ""动作""}]}}]} pred=""我想看电影，不要刘德华的，不要香港的，不要动作的""; retext: gold=""我想看电影，不要刘德华的，不要香港的，不要动作的"" pred="
影视,影视107,vod_vague_search,播放深情眼泰语版,vod_search_all,"{""action"": ""play"", ""query"": {""and"": [{""field"": ""title"", ""value"": ""深情眼""}, {""field"": ""language"", ""value"": ""泰语""}]}, ""retext"": ""播放深情眼泰语版""}",music_song_search,"{""retext"": ""播放深情眼泰语版""}",N,N,N,"action: gold=""play"" pred=; query: gold={""and"": [{""field"": ""language"", ""value"": ""泰语""}, {""field"": ""title"", ""value"": ""深情眼""}]} pred="
影视,影视105,vod_keyword_search,漩涡视频,vod_search,"{""action"": ""search"", ""query"": {""field"": ""title"", ""value"": ""漩涡""}, ""retext"": ""漩涡视频""}",vod_search,"{""action"": ""search"", ""query"": {""field"": ""title"", ""value"": ""漩涡""}, ""retext"": ""漩涡视频""}",Y,Y,Y,
